10 3879
0 0 0 0 0 0 2 18 49 799 1
0 0 0 0 0 0 2 18 49 94 2
0 0 0 0 0 0 2 18 49 1318 1
0 0 0 0 0 0 2 18 49 1353 3
0 0 0 0 0 0 2 18 49 1216 1
0 0 0 0 0 0 2 18 49 1469 1
0 0 0 0 0 0 2 18 49 1322 2
0 0 0 0 0 0 2 18 49 444 2
0 0 0 0 0 0 2 18 49 316 3
0 0 0 0 0 0 2 18 49 167 1
0 0 0 0 0 0 2 18 49 1446 2
0 0 0 0 0 0 2 18 49 2310 2
0 0 0 0 0 0 2 18 49 2461 2
0 0 0 0 0 0 2 18 49 2543 1
0 0 0 0 0 0 2 18 49 213 1
0 0 0 0 0 0 2 18 49 2556 1
0 0 0 0 0 0 2 18 49 2624 1
0 0 0 0 0 0 2 18 49 969 1
0 0 0 0 0 0 2 18 49 3016 1
0 0 0 0 0 0 2 18 49 2430 1
0 0 0 0 0 0 2 18 49 3155 1
0 0 0 0 0 0 2 18 49 3157 1
0 0 0 0 0 0 2 18 49 2986 1
0 0 0 0 0 0 2 18 49 2733 1
0 0 0 0 0 0 2 18 49 3344 1
0 0 0 0 0 0 2 18 49 928 1
0 0 0 0 0 0 2 18 49 1299 1
0 0 0 0 0 0 2 18 49 901 2
0 0 0 0 0 0 2 18 49 822 2
0 0 0 0 0 0 2 18 49 692 1
0 0 0 0 0 0 2 18 49 66 1
0 0 0 0 0 2 26 18 6 145 40
0 0 0 0 0 2 26 18 6 46 1
0 0 0 0 0 2 26 18 6 2651 1
0 0 0 0 2 28 6 12 8 403 3
0 0 0 0 2 28 6 12 8 1534 2
0 0 0 0 2 28 6 12 8 3862 1
12 16 53 14 18 23 5 6 4 96 1
0 0 0 0 2 16 12 8 49 405 1
0 0 2 23 18 6 18 188 4 280 2
0 0 0 0 0 2 28 23 18 406 1
0 0 0 0 0 0 2 5 6 407 2
0 0 0 0 0 0 2 5 6 1095 2
0 0 0 0 0 0 2 5 6 3250 1
0 0 0 0 0 0 2 5 6 3543 1
0 0 0 2 6 8 12 12 53 408 1
0 0 2 28 7 53 53 12 8 409 3
0 0 2 28 7 53 53 12 8 539 3
0 0 0 0 0 2 352 49 12 410 15
0 0 0 0 0 2 352 49 12 1256 2
0 0 0 0 0 2 352 49 12 1973 2
0 0 0 0 0 2 4 49 5 411 1
0 0 0 0 0 0 2 53 8 414 1
0 0 0 0 0 0 2 53 8 663 2
0 0 0 0 0 0 2 53 8 700 1
0 0 0 0 0 0 2 53 8 717 1
0 0 0 0 0 0 2 53 8 989 2
0 0 0 0 0 0 2 53 8 305 10
0 0 0 0 0 0 2 53 8 1652 1
0 0 0 0 0 0 2 53 8 1688 1
0 0 0 0 0 0 2 53 8 804 1
0 0 0 0 0 0 2 53 8 1783 1
0 0 0 0 0 0 2 53 8 1376 1
0 0 0 0 0 0 2 53 8 1849 1
0 0 0 0 0 0 2 53 8 2127 1
0 0 0 0 0 0 2 53 8 2270 1
0 0 0 0 0 0 2 53 8 2276 1
0 0 0 0 0 0 2 53 8 1074 2
0 0 0 0 0 0 2 53 8 2338 1
0 0 0 0 0 0 2 53 8 496 2
0 0 0 0 0 0 2 53 8 2758 1
0 0 0 0 0 0 2 53 8 2235 1
0 0 0 0 0 0 2 53 8 2826 2
0 0 0 0 0 0 2 53 8 1865 1
0 0 0 0 0 0 2 53 8 1674 2
0 0 0 0 0 0 2 53 8 2691 1
0 0 0 0 0 0 2 53 8 1096 1
0 0 0 0 0 0 2 53 8 114 2
0 0 0 0 0 0 2 53 8 2927 1
0 0 0 0 0 0 2 53 8 2230 1
0 0 0 0 0 0 2 53 8 1349 2
0 0 0 0 0 0 2 53 8 98 1
0 0 0 0 0 0 2 53 8 1466 1
0 0 0 0 0 0 2 53 8 129 1
0 0 0 0 0 0 2 53 8 661 1
0 0 0 0 0 0 2 53 8 3562 1
0 0 0 0 0 0 2 53 8 2667 1
0 0 0 0 0 0 2 53 8 3602 1
0 0 0 0 0 0 2 53 8 3664 1
0 0 0 0 0 0 2 53 8 652 1
0 0 0 0 0 0 2 53 8 2328 1
0 0 0 0 0 0 2 53 8 2886 1
0 0 0 0 0 0 2 53 8 3582 1
0 0 0 0 0 0 2 53 8 3232 1
0 0 0 0 0 0 2 53 8 3115 1
0 0 0 0 0 0 2 53 8 1055 1
0 0 0 0 0 0 2 53 8 1546 1
0 0 0 0 0 0 2 53 8 747 1
0 0 0 0 0 2 14 18 49 341 4
0 0 0 0 0 2 14 18 49 3381 1
0 0 0 0 0 2 14 18 49 3727 1
0 0 0 0 2 5 42 18 14 415 2
0 0 0 2 3 18 8 18 49 417 1
0 0 0 0 2 68 18 85 4 418 3
0 0 0 0 2 68 18 85 4 160 2
0 0 0 0 0 0 2 28 12 420 7
0 0 0 0 0 0 2 28 12 454 1
0 0 0 0 0 0 2 28 12 599 2
0 0 0 0 0 0 2 28 12 346 5
0 0 0 0 0 0 2 28 12 441 5
0 0 0 0 0 0 2 28 12 1181 1
0 0 0 0 0 0 2 28 12 336 2
0 0 0 0 0 0 2 28 12 1257 3
0 0 0 0 0 0 2 28 12 2674 1
0 0 0 0 0 0 2 28 12 2145 1
0 0 0 0 0 0 2 28 12 1930 1
0 0 0 0 0 0 2 28 12 809 1
0 0 0 0 0 0 2 28 12 3776 1
0 0 0 2 3 14 18 68 10 422 1
0 2 5 28 6 12 49 18 28 423 1
0 0 0 0 0 2 18 49 28 424 2
0 0 0 0 0 2 18 49 28 745 2
0 0 0 0 0 2 18 49 28 1717 1
0 0 0 0 0 2 18 49 28 2051 1
0 0 0 0 0 2 18 49 28 1854 1
0 0 0 0 0 2 18 49 28 316 2
0 0 0 0 2 26 18 14 14 426 1
0 0 0 0 2 26 18 14 14 2449 2
0 0 0 0 0 2 68 12 85 265 13
0 0 0 0 0 2 68 12 85 1823 1
0 0 0 0 0 2 68 12 85 2730 1
0 0 0 2 5 3 8 5 18 429 2
0 0 0 0 0 2 8 4 85 430 2
0 0 0 0 0 2 8 4 85 3203 1
0 0 0 0 2 8 7 28 28 218 2
0 0 0 0 2 8 7 28 28 893 2
0 0 0 0 2 8 7 28 28 1542 5
0 0 0 0 2 8 7 28 28 2028 1
0 0 0 0 2 40 12 4 28 432 9
0 0 0 2 53 5 8 4 49 433 1
0 0 0 2 53 5 8 4 49 731 1
0 0 0 2 85 12 6 18 49 435 3
0 0 0 0 2 23 12 8 8 436 4
0 0 0 0 2 23 12 8 8 751 2
0 0 0 0 2 23 12 8 8 899 2
0 0 0 0 0 2 14 18 4 437 3
0 0 0 2 3 5 16 18 14 439 3
0 0 0 2 3 5 16 18 14 618 3
0 0 0 2 3 5 16 18 14 2999 1
0 0 0 0 0 0 2 42 5 440 1
0 0 0 0 0 0 2 42 5 1347 1
0 0 0 0 0 0 2 42 5 1943 2
0 0 0 0 0 0 2 42 5 807 1
0 0 0 0 0 0 2 42 5 2246 1
0 0 0 0 0 0 2 42 5 523 9
0 0 0 0 0 0 2 42 5 2371 3
0 0 0 0 0 0 2 42 5 2596 1
0 0 0 0 0 0 2 42 5 1116 1
0 0 0 0 0 0 2 42 5 2677 4
0 0 0 0 0 0 2 42 5 1820 1
0 0 0 0 0 0 2 42 5 3083 1
0 0 0 0 0 0 2 42 5 3104 1
0 0 0 0 0 0 2 42 5 1236 1
0 0 0 0 0 0 2 42 5 3768 1
0 0 0 0 0 0 2 42 5 3876 1
0 0 0 0 0 2 28 12 23 441 2
0 0 0 0 0 2 28 12 23 336 2
0 0 0 0 0 2 3 4 16 443 1
2 18 49 6 4 8 4 28 6 444 4
2 18 49 6 4 8 4 28 6 1899 2
0 0 0 2 42 5 6 6 14 445 2
0 0 0 0 0 0 2 40 12 447 12
0 0 0 0 0 0 2 40 12 146 12
0 0 0 0 0 0 2 40 12 81 4
0 0 0 0 0 0 2 40 12 1208 4
0 0 0 0 0 0 2 40 12 393 6
0 0 0 0 0 0 2 40 12 2078 1
0 0 0 0 0 0 2 40 12 2162 1
0 0 0 0 0 0 2 40 12 2378 1
0 0 0 0 0 0 2 40 12 502 6
0 0 0 0 0 0 2 40 12 2612 1
0 0 0 0 0 0 2 40 12 432 5
0 0 0 0 0 0 2 40 12 2868 1
0 0 0 0 0 0 2 40 12 1721 2
0 0 0 0 0 0 2 40 12 986 1
0 0 0 0 0 0 2 40 12 3130 1
0 0 0 0 0 0 2 40 12 3765 1
0 0 0 0 0 2 8 4 28 350 3
0 0 0 0 0 2 8 4 28 576 1
0 0 0 0 0 2 8 4 28 466 2
0 0 0 0 0 2 8 4 28 450 1
0 0 0 0 0 2 8 4 28 2194 2
0 0 0 0 0 2 8 4 28 3368 1
0 0 0 0 0 2 8 4 28 3176 1
0 0 0 0 0 2 8 4 28 2126 2
0 0 0 0 0 2 8 4 28 3713 1
0 0 2 5 40 85 5 49 6 448 1
0 0 0 0 0 2 49 12 6 449 3
0 0 0 0 0 2 49 12 6 2137 1
0 0 0 0 0 2 49 12 6 2180 1
0 0 0 0 0 2 49 12 6 202 1
0 0 0 0 0 2 49 12 6 1145 1
0 0 0 0 0 2 68 12 4 357 2
2 4 3 3 4 23 6 18 85 451 1
2 4 3 3 4 23 6 18 85 3621 1
0 0 0 0 0 0 2 10 18 103 35
0 0 0 0 0 0 2 10 18 1070 4
0 0 0 0 0 0 2 10 18 427 10
0 0 0 0 0 0 2 10 18 647 1
0 0 0 0 0 0 2 10 18 1271 2
0 0 0 0 0 0 2 10 18 2256 1
0 0 0 0 0 0 2 10 18 873 1
0 0 0 0 0 0 2 10 18 480 3
0 0 0 0 0 0 2 10 18 3450 1
0 0 0 0 0 0 2 10 18 3662 1
0 0 0 0 0 0 2 10 18 1653 1
0 0 0 0 0 0 2 10 18 1264 1
0 0 0 0 0 0 2 85 18 460 3
0 0 0 0 0 0 2 85 18 1421 4
0 0 0 0 0 0 2 85 18 1868 3
0 0 0 0 0 0 2 85 18 2199 3
0 0 0 0 0 0 2 85 18 2272 2
0 0 0 0 0 0 2 85 18 2557 1
0 0 0 0 0 0 2 85 18 2268 1
0 0 0 0 0 0 2 85 18 2639 1
0 0 0 0 0 0 2 85 18 3484 1
0 0 0 0 0 0 2 85 18 3639 1
0 0 0 0 2 42 5 28 18 462 1
0 0 0 0 2 42 5 28 18 191 1
0 0 0 0 0 2 6 10 12 463 15
0 0 0 0 0 2 6 10 12 1108 3
0 0 0 0 0 2 6 10 12 258 3
0 0 0 0 0 2 14 12 12 465 2
0 0 0 0 0 2 14 12 12 1803 1
0 0 0 0 0 2 14 12 12 294 3
0 0 0 0 0 2 14 12 12 298 3
0 0 0 0 0 2 14 12 12 941 1
0 0 0 0 2 4 49 23 12 472 1
0 0 0 0 2 4 49 23 12 710 1
0 0 0 0 2 42 8 12 12 473 2
0 0 0 0 0 0 2 40 5 474 2
0 0 0 0 0 0 2 40 5 2862 4
0 0 0 0 0 0 2 40 5 1065 1
0 0 0 0 0 0 2 40 5 3123 2
0 0 0 0 0 0 2 40 5 924 2
0 0 0 0 0 2 40 8 7 475 1
0 0 0 0 2 23 12 16 53 476 1
0 0 0 0 2 23 12 16 53 2593 2
0 0 0 0 2 23 12 16 53 2803 1
0 0 0 0 2 23 12 16 53 96 1
0 0 0 0 2 23 12 16 53 3161 2
0 0 0 0 2 23 12 16 53 2279 1
0 0 0 0 2 23 12 16 53 1016 1
0 0 0 0 0 2 23 12 16 481 1
0 0 0 0 0 2 23 12 16 504 5
0 0 0 0 0 2 23 12 16 387 2
0 0 0 0 0 2 23 12 16 1203 2
0 0 0 0 0 2 23 12 16 1435 1
0 0 0 0 0 2 23 12 16 1436 2
0 0 0 0 0 2 23 12 16 1509 1
0 0 0 0 0 2 23 12 16 1852 2
0 0 0 0 0 2 23 12 16 1144 2
0 0 0 0 0 2 23 12 16 2061 1
0 0 0 0 0 2 23 12 16 863 4
0 0 0 0 0 2 23 12 16 2550 1
0 0 0 0 0 2 23 12 16 2526 2
0 0 0 0 0 2 23 12 16 783 1
0 0 0 0 0 2 23 12 16 2903 1
0 0 0 0 0 2 23 12 16 2718 1
0 0 0 0 0 2 23 12 16 3005 1
0 0 0 0 0 2 23 12 16 3207 1
0 0 0 0 0 2 23 12 16 3306 1
0 0 0 0 0 2 23 12 16 869 1
0 0 0 0 0 2 23 12 16 3434 1
0 0 0 0 0 2 23 12 16 2593 1
0 0 0 0 0 2 23 12 16 3831 1
0 0 0 2 53 4 8 61 7 482 1
0 0 0 0 0 0 2 14 4 484 3
0 0 0 0 0 0 2 14 4 1303 1
0 0 0 0 0 0 2 14 4 1482 1
0 0 0 0 0 0 2 14 4 1897 7
0 0 0 0 0 0 2 14 4 1968 4
0 0 0 0 0 0 2 14 4 596 1
0 0 0 0 0 0 2 14 4 1603 3
0 0 0 0 0 0 2 14 4 1963 2
0 0 0 0 0 0 2 14 4 1813 2
0 0 0 0 0 0 2 14 4 2474 4
0 0 0 0 0 0 2 14 4 1568 1
0 0 0 0 0 0 2 14 4 1754 1
0 0 0 0 0 0 2 14 4 2993 1
0 0 0 0 2 42 4 6 6 322 9
0 0 0 2 12 42 5 16 5 485 2
0 0 0 2 12 42 5 16 5 1348 1
0 0 0 0 2 16 12 40 4 486 4
0 0 0 2 4 5 28 18 14 487 2
0 0 0 0 2 5 49 73 12 492 3
0 0 0 0 0 2 40 4 23 493 2
0 0 0 0 0 2 40 4 23 879 1
0 0 0 0 0 2 40 4 23 2176 2
0 0 0 0 0 2 40 4 23 1515 1
0 0 0 0 0 2 40 4 23 3015 1
2 18 49 40 4 53 4 49 40 494 2
2 18 49 40 4 53 4 49 40 1952 1
0 0 2 53 8 18 85 5 6 496 1
0 0 0 0 0 0 2 49 5 497 1
0 0 0 0 0 0 2 49 5 413 7
0 0 0 0 0 0 2 49 5 2421 1
0 0 0 0 0 0 2 49 5 2004 1
0 0 0 0 0 0 2 49 5 1313 1
0 0 0 0 0 0 2 49 5 3718 1
0 0 0 0 2 26 8 12 6 498 1
8 5 23 6 18 23 5 14 14 501 1
0 0 0 0 2 53 4 8 10 281 4
0 2 14 18 3 4 6 18 16 264 1
0 0 0 0 0 2 40 12 26 502 7
0 0 0 0 2 53 5 8 6 503 8
0 0 0 0 2 53 5 8 6 738 3
0 0 0 0 2 53 5 8 6 3729 1
0 0 0 0 0 2 18 8 5 509 1
0 0 0 0 0 2 18 8 5 2165 1
0 0 0 0 0 2 18 8 5 2376 1
0 0 0 0 0 2 53 4 8 281 4
0 0 0 0 0 2 53 4 8 384 1
0 0 0 0 0 2 53 4 8 703 3
0 0 0 0 0 2 53 4 8 83 2
0 0 0 0 0 2 53 4 8 2218 1
0 0 0 0 0 2 53 4 8 2238 1
0 0 0 0 0 2 53 4 8 2252 1
0 0 0 0 0 2 53 4 8 1104 1
0 0 0 0 0 2 53 4 8 1226 1
0 0 0 0 0 2 53 4 8 1587 3
0 0 0 0 0 2 53 4 8 772 3
0 0 0 0 0 2 53 4 8 90 2
0 0 0 0 0 0 2 10 12 511 4
0 0 0 0 0 0 2 10 12 267 9
0 0 0 0 0 0 2 10 12 1087 1
0 0 0 0 0 0 2 10 12 506 18
0 0 0 0 0 0 2 10 12 1464 2
0 0 0 0 0 0 2 10 12 2345 3
0 0 0 0 0 0 2 10 12 1419 1
0 0 0 0 0 0 2 10 12 2855 1
0 0 0 0 0 0 2 10 12 3238 1
0 0 0 0 0 0 2 10 12 808 1
0 0 0 0 0 0 2 10 12 3706 1
0 0 0 0 0 0 2 10 12 1249 2
0 0 0 0 0 0 2 10 12 3771 1
0 0 2 8 4 3 14 4 23 512 1
0 0 0 0 0 0 2 16 4 513 3
0 0 0 0 0 0 2 16 4 517 6
0 0 0 0 0 0 2 16 4 1200 2
0 0 0 0 0 0 2 16 4 1212 4
0 0 0 0 0 0 2 16 4 1235 5
0 0 0 0 0 0 2 16 4 1710 3
0 0 0 0 0 0 2 16 4 1764 1
0 0 0 0 0 0 2 16 4 608 1
0 0 0 0 0 0 2 16 4 1938 2
0 0 0 0 0 0 2 16 4 2067 2
0 0 0 0 0 0 2 16 4 2336 1
0 0 0 0 0 0 2 16 4 2445 1
0 0 0 0 0 0 2 16 4 2583 1
0 0 0 0 0 0 2 16 4 2617 1
0 0 0 0 0 0 2 16 4 1533 1
0 0 0 0 0 0 2 16 4 3516 1
0 0 0 0 2 8 4 68 5 515 1
0 0 0 0 2 8 4 68 5 529 1
0 0 0 2 4 14 4 23 6 301 2
0 0 0 2 4 14 4 23 6 547 5
0 0 0 2 4 14 4 23 6 3287 1
0 0 2 3 18 49 5 49 23 519 2
0 0 0 2 12 3 3 18 23 520 1
0 0 0 2 12 3 3 18 23 376 4
0 0 0 2 12 3 3 18 23 2072 1
0 0 0 2 12 3 3 18 23 2429 1
0 0 0 0 0 2 40 4 16 379 6
0 0 0 0 0 2 40 4 16 2394 1
0 0 0 0 0 2 40 4 16 3234 1
0 0 0 0 0 2 40 4 16 382 2
0 0 0 0 0 2 40 4 16 1054 1
0 2 28 7 42 28 18 40 18 524 1
0 2 28 7 42 28 18 40 18 1986 1
53 12 14 18 6 18 23 18 5 525 2
0 0 0 0 0 2 5 14 8 526 5
0 0 0 0 0 2 14 18 5 528 4
0 0 0 0 0 2 8 4 68 529 1
0 0 0 0 0 2 8 4 68 786 1
0 0 0 0 0 2 8 4 68 312 1
0 0 0 0 0 2 8 4 68 2880 1
0 0 0 0 0 2 8 4 68 2390 1
0 0 0 0 0 2 8 4 68 2026 1
0 0 0 2 4 52 53 14 5 530 2
0 0 0 2 4 52 53 14 5 3409 1
0 0 0 0 0 0 2 16 5 531 3
0 0 0 0 0 0 2 16 5 535 1
0 0 0 0 0 0 2 16 5 620 1
0 0 0 0 0 0 2 16 5 669 10
0 0 0 0 0 0 2 16 5 158 2
0 0 0 0 0 0 2 16 5 773 6
0 0 0 0 0 0 2 16 5 918 1
0 0 0 0 0 0 2 16 5 988 1
0 0 0 0 0 0 2 16 5 621 4
0 0 0 0 0 0 2 16 5 1115 1
0 0 0 0 0 0 2 16 5 603 11
0 0 0 0 0 0 2 16 5 1324 6
0 0 0 0 0 0 2 16 5 947 1
0 0 0 0 0 0 2 16 5 949 4
0 0 0 0 0 0 2 16 5 2033 1
0 0 0 0 0 0 2 16 5 3133 1
0 0 0 0 0 0 2 16 5 174 1
0 0 0 0 0 0 2 16 5 911 2
0 0 0 0 0 0 2 16 5 2138 1
0 0 0 0 0 0 2 16 5 3760 1
0 0 0 0 0 0 2 16 5 3762 1
0 0 0 0 0 0 2 16 5 1714 1
0 0 0 0 0 0 2 16 5 2995 1
0 0 0 0 0 0 2 49 4 532 6
0 0 0 0 0 0 2 49 4 541 6
0 0 0 0 0 0 2 49 4 671 4
0 0 0 0 0 0 2 49 4 179 4
0 0 0 0 0 0 2 49 4 1498 7
0 0 0 0 0 0 2 49 4 1215 2
0 0 0 0 0 0 2 49 4 2348 1
0 0 0 0 0 0 2 49 4 121 1
0 0 0 0 0 0 2 49 4 2273 1
0 0 0 0 0 0 2 49 4 1190 1
0 0 0 0 0 0 2 49 4 2083 1
0 0 0 0 0 0 2 49 4 1295 1
0 0 0 0 0 0 2 352 18 533 1
0 0 0 0 0 0 2 352 18 353 5
0 0 0 0 0 0 2 352 18 1787 1
0 0 0 0 0 0 2 352 18 1867 1
0 0 0 0 0 0 2 352 18 2682 1
0 0 0 0 0 0 2 352 18 3829 1
0 0 0 0 0 2 53 8 18 537 1
0 0 0 0 0 2 53 8 18 1674 1
0 0 0 0 0 2 53 8 18 2240 1
0 0 0 0 0 2 53 8 18 3162 1
0 0 0 0 0 2 53 8 18 3222 1
0 0 0 0 0 2 53 8 18 496 1
0 0 0 0 2 5 6 14 5 538 1
0 0 0 2 23 12 49 23 4 540 2
0 0 0 2 23 12 49 23 4 810 1
0 0 0 2 23 12 49 23 4 3769 1
8 4 53 7 42 14 18 23 5 211 7
8 4 53 7 42 14 18 23 5 152 5
0 0 0 2 8 4 16 4 16 542 3
0 0 0 2 10 5 8 40 14 543 1
0 0 0 2 53 7 28 10 18 546 2
0 0 0 0 2 4 14 4 23 547 3
0 0 0 0 2 4 14 4 23 1377 4
0 0 0 0 2 4 14 4 23 24 2
0 0 0 0 2 4 14 4 23 301 1
0 0 0 0 2 42 14 12 23 548 1
0 0 0 0 2 42 14 12 23 2717 1
0 0 2 5 40 40 8 4 28 549 2
0 0 0 2 52 4 49 12 53 550 1
0 0 0 0 0 0 2 7 49 552 3
0 0 0 0 0 0 2 7 49 1106 2
0 0 0 0 0 0 2 7 49 1581 1
0 0 0 0 0 0 2 7 49 112 1
0 0 0 0 0 0 2 7 49 1341 1
0 0 0 0 0 0 2 7 49 1694 4
0 0 0 0 0 0 2 7 49 707 1
0 0 0 0 0 0 2 7 49 2304 5
0 0 0 0 0 0 2 7 49 325 3
0 0 0 0 0 0 2 7 49 1334 4
0 0 0 0 0 0 2 7 49 2594 1
0 0 0 0 0 0 2 7 49 758 1
0 0 0 0 0 0 2 7 49 339 2
0 0 0 0 0 0 2 7 49 2964 1
0 0 0 0 0 0 2 7 49 1609 1
0 0 0 0 0 0 2 7 49 1128 1
0 0 0 0 0 0 2 7 49 3367 1
0 0 0 0 0 0 2 7 49 3549 1
0 0 0 0 0 0 2 7 49 1302 1
0 2 68 8 5 40 7 5 6 553 2
0 0 0 0 0 2 3 18 49 554 5
0 0 0 0 0 2 3 18 49 1289 3
0 0 0 0 0 2 3 18 49 2835 1
0 0 0 0 0 2 3 18 49 2906 1
0 0 0 0 0 2 3 18 49 519 1
0 0 0 0 0 0 2 12 3 555 1
0 0 0 0 0 0 2 12 3 214 2
0 0 0 0 0 0 2 12 3 849 1
0 0 0 0 0 0 2 12 3 1725 1
0 0 0 0 0 0 2 12 3 2397 5
0 0 0 0 0 0 2 12 3 376 4
0 0 0 0 0 0 2 12 3 520 1
0 0 0 0 0 0 2 12 3 943 1
0 0 0 0 2 73 4 5 8 551 8
0 0 0 2 23 5 16 53 5 252 5
0 0 2 23 14 18 49 6 12 36 2
0 2 23 8 18 6 18 23 18 557 1
0 2 23 8 18 6 18 23 18 768 1
0 2 23 8 18 6 18 23 18 1434 1
0 0 0 0 2 6 8 5 49 558 1
0 0 0 0 0 2 16 5 6 559 1
0 0 0 0 0 2 16 5 6 158 3
0 0 0 0 2 4 52 6 8 561 1
0 0 0 0 0 2 53 8 4 305 16
0 0 0 0 0 2 53 8 4 698 1
0 0 0 0 0 2 53 8 4 587 2
0 0 0 0 0 2 53 8 4 2642 2
0 0 0 0 0 2 53 8 4 2276 1
0 0 0 0 0 2 53 8 4 2251 3
0 0 0 0 0 2 53 8 4 663 1
0 0 0 0 0 2 53 8 4 3261 2
0 0 0 0 0 2 53 8 4 2758 1
0 0 0 0 0 2 53 8 4 3283 2
0 0 0 0 0 2 53 8 4 1074 1
0 0 0 0 0 2 53 8 4 3232 1
0 0 0 0 0 2 53 8 4 1349 1
0 0 0 0 0 2 53 8 4 1699 1
0 0 0 0 0 2 53 8 4 652 1
0 0 0 2 28 23 18 4 49 563 1
0 0 0 2 28 23 18 4 49 1413 2
0 0 0 2 28 23 18 4 49 406 1
0 0 0 2 14 4 5 40 18 564 2
0 0 0 0 2 3 8 4 28 566 1
0 0 0 0 0 0 2 8 5 568 1
0 0 0 0 0 0 2 8 5 138 1
0 0 0 0 0 0 2 8 5 1729 1
0 0 0 0 0 0 2 8 5 2408 1
0 0 0 0 0 0 2 8 5 2099 2
0 0 0 0 0 0 2 8 5 2775 1
0 0 0 0 0 0 2 8 5 2858 1
0 0 0 0 0 0 2 8 5 1936 2
0 0 0 0 0 0 2 8 5 3294 1
0 0 0 0 0 0 2 8 5 1379 1
0 0 0 0 0 0 2 23 8 569 2
0 0 0 0 0 0 2 23 8 1311 1
0 0 0 0 0 0 2 23 8 1386 1
0 0 0 0 0 0 2 23 8 1580 1
0 0 0 0 0 0 2 23 8 2522 3
0 0 0 0 0 0 2 23 8 1738 3
0 0 0 0 0 0 2 23 8 1759 2
0 0 0 0 2 40 4 3 18 570 1
0 0 0 0 0 0 2 42 14 571 2
0 0 0 0 0 0 2 42 14 1886 1
0 0 0 0 0 0 2 42 14 944 1
0 0 0 0 0 0 2 42 14 3477 1
0 0 0 0 0 0 2 42 14 3845 1
0 0 2 26 4 5 14 6 10 572 1
0 0 0 0 0 0 2 4 3 451 1
0 0 0 0 0 0 2 4 3 1866 1
0 0 0 0 0 0 2 4 3 1574 1
0 0 0 0 0 0 2 4 3 1035 1
0 0 0 2 40 4 5 14 18 573 1
0 0 0 2 4 23 12 49 12 574 1
0 0 0 2 4 23 12 49 12 1114 1
0 0 0 2 4 23 12 49 12 1364 1
0 0 0 0 2 6 5 52 4 567 1
0 0 0 2 53 8 4 28 18 305 10
0 0 0 2 53 8 4 28 18 1699 1
0 0 0 2 53 8 4 28 18 587 2
0 0 0 2 53 8 4 28 18 663 3
0 2 16 18 28 4 8 5 42 575 2
0 0 0 0 2 28 7 68 68 577 1
0 0 0 0 2 28 7 68 68 1220 2
0 0 0 0 0 0 2 18 6 578 10
0 0 0 0 0 0 2 18 6 1178 9
0 0 0 0 0 0 2 18 6 1615 2
0 0 0 0 0 0 2 18 579 580 1
0 0 0 0 0 0 2 18 579 1032 8
0 0 0 0 0 0 2 18 579 1513 1
2 8 4 28 53 12 49 28 18 350 1
0 0 0 0 2 6 8 5 85 584 1
0 0 0 0 2 3 8 18 4 586 1
0 0 0 0 2 3 8 18 4 1126 1
8 4 28 18 40 4 49 6 18 587 8
0 0 0 0 0 2 28 12 14 588 1
0 0 0 0 0 2 28 12 14 2244 1
0 0 0 0 0 0 2 28 18 589 3
0 0 0 0 0 0 2 28 18 987 3
0 0 0 0 0 0 2 28 18 697 4
0 0 0 0 0 0 2 28 18 1367 2
0 0 0 0 0 0 2 28 18 1681 1
0 0 0 0 0 0 2 28 18 1728 1
0 0 0 0 0 0 2 28 18 1011 4
0 0 0 0 0 0 2 28 18 2905 1
0 0 0 0 0 0 2 28 18 1711 1
0 0 0 0 0 0 2 28 18 2912 2
5 40 16 18 49 18 28 6 8 115 4
0 0 0 2 53 7 42 14 18 591 10
0 0 0 2 53 7 42 14 18 3587 1
0 0 0 0 0 0 0 2 55 592 3
0 0 0 0 0 0 0 2 55 654 2
0 0 0 0 0 0 0 2 55 2780 1
0 0 0 0 0 0 0 2 55 3023 1
0 0 0 0 0 0 0 2 55 2287 1
0 2 49 12 8 16 5 14 14 595 1
0 0 0 0 0 2 14 4 5 596 2
0 0 0 0 0 2 14 4 5 15 2
0 0 0 0 0 2 14 4 5 1603 4
0 0 0 0 0 2 14 4 5 1754 2
0 0 0 0 0 2 14 4 5 1813 1
0 0 0 0 0 2 14 4 5 1432 1
0 0 0 0 0 2 14 4 5 2670 1
0 0 0 0 0 2 14 4 5 2774 1
0 0 0 0 0 2 14 4 5 2741 2
0 0 0 0 0 2 14 4 5 3398 1
0 0 0 0 0 2 14 4 5 2147 1
0 0 0 0 0 0 2 23 7 597 3
0 0 0 0 0 0 2 23 7 282 2
0 0 0 0 0 0 2 23 7 1646 1
0 0 0 0 0 0 2 23 7 2257 1
0 0 0 0 0 0 2 23 7 2811 2
0 0 0 0 0 0 2 23 7 3843 1
0 0 0 0 2 23 12 16 16 387 3
0 0 0 0 2 23 12 16 16 2442 1
0 0 0 0 2 23 12 16 16 1551 1
0 0 0 0 2 23 12 16 16 975 2
0 0 0 0 2 23 12 16 16 259 1
0 0 0 0 2 23 12 16 16 3872 1
0 0 0 0 0 2 5 49 52 600 1
0 0 0 0 0 2 5 42 7 602 1
0 0 0 0 0 2 16 4 49 608 1
0 0 0 0 0 2 16 4 49 2336 2
0 0 0 0 0 2 16 4 49 1815 1
0 0 0 0 0 2 12 8 40 609 2
0 0 0 2 49 4 23 4 28 612 1
0 0 0 2 49 4 23 4 28 1168 2
